"Step","ddqn_yf52szb3 - Ask Price","ddqn_yf52szb3 - Ask Price__MIN","ddqn_yf52szb3 - Ask Price__MAX"
"227349","100.04","100.04","100.04"
"227462","100","100","100"
"227484","99.98","99.98","99.98"
"227515","100.04","100.04","100.04"
"227534","100.02","100.02","100.02"
"227563","100.02","100.02","100.02"
"227905","100.05","100.05","100.05"
"228029","99.98","99.98","99.98"
"228215","100.06","100.06","100.06"
"228219","100.03","100.03","100.03"
"228225","100.02","100.02","100.02"
"228407","100.03","100.03","100.03"
"228580","100.07","100.07","100.07"
"228673","100.02","100.02","100.02"
"228685","100.06","100.06","100.06"
"228713","100.03","100.03","100.03"
"228781","100.00999999999999","100.00999999999999","100.00999999999999"
"228802","100.07","100.07","100.07"
"228807","100.03","100.03","100.03"
"228817","100.03999999999999","100.03999999999999","100.03999999999999"
"228822","100.00999999999999","100.00999999999999","100.00999999999999"
"228830","100.02","100.02","100.02"
"229012","100","100","100"
"229217","100.00999999999999","100.00999999999999","100.00999999999999"
"229461","100","100","100"
"229464","100.03","100.03","100.03"
"229504","100.02","100.02","100.02"
"229578","100","100","100"
"229760","100.00999999999999","100.00999999999999","100.00999999999999"
"230009","100.05","100.05","100.05"
"230095","100.05","100.05","100.05"
"230255","100","100","100"
"230258","100.00999999999999","100.00999999999999","100.00999999999999"
"230269","100.03999999999999","100.03999999999999","100.03999999999999"
"230274","100.00999999999999","100.00999999999999","100.00999999999999"
"230369","99.99","99.99","99.99"
"230430","100.00999999999999","100.00999999999999","100.00999999999999"
"230491","100.03","100.03","100.03"
"230513","100.03","100.03","100.03"
"230702","100.02","100.02","100.02"
"230841","100.03","100.03","100.03"
"230991","100.00999999999999","100.00999999999999","100.00999999999999"
"231075","100.01","100.01","100.01"
"231174","100.03","100.03","100.03"
"231687","100","100","100"
"231781","100.00999999999999","100.00999999999999","100.00999999999999"
"231894","100.02","100.02","100.02"
"232230","100.03999999999999","100.03999999999999","100.03999999999999"
"232239","100.02","100.02","100.02"
"232457","100.03999999999999","100.03999999999999","100.03999999999999"
"232552","99.98","99.98","99.98"
"232578","100.00999999999999","100.00999999999999","100.00999999999999"
"232595","100.03","100.03","100.03"
"232703","100.00999999999999","100.00999999999999","100.00999999999999"
"232716","100.03","100.03","100.03"
"232946","100.03999999999999","100.03999999999999","100.03999999999999"
"232967","100.03999999999999","100.03999999999999","100.03999999999999"
"233036","100.11","100.11","100.11"
"233096","100.00999999999999","100.00999999999999","100.00999999999999"
"233170","100.03999999999999","100.03999999999999","100.03999999999999"
"233207","100","100","100"
"233403","100.03","100.03","100.03"
"233446","100.05","100.05","100.05"
"233520","99.99","99.99","99.99"
"233648","100.03","100.03","100.03"
"233944","100.02","100.02","100.02"
"234226","100.03","100.03","100.03"
"234268","99.92999999999999","99.92999999999999","99.92999999999999"
"234348","100.03","100.03","100.03"
"234360","100.02","100.02","100.02"
"234374","100.03","100.03","100.03"
"234675","100.06","100.06","100.06"
"234845","100.05","100.05","100.05"
"234979","99.99","99.99","99.99"
"235062","99.99","99.99","99.99"
"235148","100.02","100.02","100.02"
"235170","100.02","100.02","100.02"
"235281","100.00999999999999","100.00999999999999","100.00999999999999"
"235338","100.02","100.02","100.02"
"235756","100.03","100.03","100.03"
"235761","100","100","100"
"235861","100.05","100.05","100.05"
"236094","100.00999999999999","100.00999999999999","100.00999999999999"
"236185","100.02","100.02","100.02"
"236239","100.02","100.02","100.02"
"236542","99.98","99.98","99.98"
"236593","100","100","100"
"236820","100","100","100"
"236837","99.98","99.98","99.98"
"237197","100.02","100.02","100.02"
"237211","100.02","100.02","100.02"
"237507","99.99","99.99","99.99"
"237508","99.99","99.99","99.99"
"237706","100.02","100.02","100.02"
"237899","100.03","100.03","100.03"
"237980","100.00999999999999","100.00999999999999","100.00999999999999"
"238093","100.02","100.02","100.02"
"238094","100.02","100.02","100.02"
"238267","100","100","100"
"238348","100.02","100.02","100.02"
"238355","99.99","99.99","99.99"
"238377","100.02","100.02","100.02"
"238589","100","100","100"
"238711","100.06","100.06","100.06"
"238781","100.02","100.02","100.02"
"238935","99.99","99.99","99.99"
"238989","99.97","99.97","99.97"
"238992","100.04","100.04","100.04"
"238996","100","100","100"
"239067","100.05","100.05","100.05"
"239174","100.05","100.05","100.05"
"239563","100.02","100.02","100.02"
"239615","100","100","100"
"239772","100.03","100.03","100.03"
"239870","100.05","100.05","100.05"
"240011","99.98","99.98","99.98"
"240210","100.03","100.03","100.03"
"240284","100.03","100.03","100.03"
"240294","100.09","100.09","100.09"
"240300","100.00999999999999","100.00999999999999","100.00999999999999"
"240325","100.03","100.03","100.03"
"240331","100.03","100.03","100.03"
"240352","99.97","99.97","99.97"
"240448","100.02","100.02","100.02"
"240494","100.01","100.01","100.01"
"240531","100.08","100.08","100.08"
"240676","100.05","100.05","100.05"
"240895","100","100","100"
"240977","100","100","100"
"241006","100.03","100.03","100.03"
"241087","100.03","100.03","100.03"
"241290","100.01","100.01","100.01"
"241373","100.02","100.02","100.02"
"242001","100.05","100.05","100.05"
"242003","100","100","100"
"242137","100.05","100.05","100.05"
"242291","100.02","100.02","100.02"
"242310","100.03","100.03","100.03"
"242321","100.02","100.02","100.02"
"242391","100.05","100.05","100.05"
"242444","100.00999999999999","100.00999999999999","100.00999999999999"
"242463","100","100","100"
"242476","100.02","100.02","100.02"
"242634","100.06","100.06","100.06"
"242647","100.03","100.03","100.03"
"242660","100.05","100.05","100.05"
"242840","100.03999999999999","100.03999999999999","100.03999999999999"
"242856","100.03","100.03","100.03"
"242873","100.03","100.03","100.03"
"243008","100","100","100"
"243024","100.00999999999999","100.00999999999999","100.00999999999999"
"243270","100.05","100.05","100.05"
"243484","100.02","100.02","100.02"
"243510","99.99","99.99","99.99"
"243618","100.02","100.02","100.02"
"243670","100","100","100"
"243715","100.03","100.03","100.03"
"243916","100.02","100.02","100.02"
"244147","100.05","100.05","100.05"
"244318","100.03999999999999","100.03999999999999","100.03999999999999"
"244768","99.99","99.99","99.99"
"244808","100.00999999999999","100.00999999999999","100.00999999999999"
"245069","100.03999999999999","100.03999999999999","100.03999999999999"
"245137","100.00999999999999","100.00999999999999","100.00999999999999"
"245301","100.03999999999999","100.03999999999999","100.03999999999999"
"245486","100.06","100.06","100.06"
"245550","100.03999999999999","100.03999999999999","100.03999999999999"
"245638","100.03","100.03","100.03"
"245797","100","100","100"
"246030","100.03","100.03","100.03"
"246120","99.98","99.98","99.98"
"246523","100.03999999999999","100.03999999999999","100.03999999999999"
"246532","100.00999999999999","100.00999999999999","100.00999999999999"
"246540","100.05","100.05","100.05"
"246693","99.99","99.99","99.99"
"246918","100.05","100.05","100.05"
"246926","100.02","100.02","100.02"
"247070","100.00999999999999","100.00999999999999","100.00999999999999"
"247204","100.05","100.05","100.05"
"247237","100.03999999999999","100.03999999999999","100.03999999999999"
"247289","100.05","100.05","100.05"
"247339","100.02","100.02","100.02"
"247346","100.03999999999999","100.03999999999999","100.03999999999999"
"247359","100.01","100.01","100.01"
"247368","100.00999999999999","100.00999999999999","100.00999999999999"
"247467","100","100","100"
"247473","100.03","100.03","100.03"
"247695","99.99","99.99","99.99"
"247902","100.03","100.03","100.03"
"247918","100.02","100.02","100.02"
"248094","99.99","99.99","99.99"
"248107","100.03","100.03","100.03"
"248222","100.08","100.08","100.08"
"248391","100.03","100.03","100.03"
"248466","100.02","100.02","100.02"
"248520","100.04","100.04","100.04"
"248573","100.03","100.03","100.03"
"248647","100.02","100.02","100.02"
"248679","100.00999999999999","100.00999999999999","100.00999999999999"
"249163","100.05","100.05","100.05"
"249194","100.02","100.02","100.02"
"249365","100.05","100.05","100.05"
"249456","100.07","100.07","100.07"
"249586","100.03","100.03","100.03"
"249688","100.03","100.03","100.03"
"249749","100.00999999999999","100.00999999999999","100.00999999999999"
"249764","100.02","100.02","100.02"
"249815","100","100","100"
"249965","100.00999999999999","100.00999999999999","100.00999999999999"
"249991","100.03","100.03","100.03"
"250046","100.03999999999999","100.03999999999999","100.03999999999999"
"250062","100.03","100.03","100.03"
"250079","100.00999999999999","100.00999999999999","100.00999999999999"
"250099","100.05","100.05","100.05"
"250113","100.02","100.02","100.02"
"250250","99.99","99.99","99.99"
"250285","100.00999999999999","100.00999999999999","100.00999999999999"
"250300","100.00999999999999","100.00999999999999","100.00999999999999"
"250312","100.03999999999999","100.03999999999999","100.03999999999999"
"250740","100.02","100.02","100.02"
"250891","99.98","99.98","99.98"
"251010","100.00999999999999","100.00999999999999","100.00999999999999"
"251061","100.02","100.02","100.02"
"251062","100","100","100"
"251170","100.02","100.02","100.02"
"251315","99.98","99.98","99.98"
"251591","100.05","100.05","100.05"
"251734","100.03","100.03","100.03"
"251847","100","100","100"
"251873","100.00999999999999","100.00999999999999","100.00999999999999"
"251877","100","100","100"
"252190","100.03999999999999","100.03999999999999","100.03999999999999"
"252253","100.02","100.02","100.02"
"252369","100.04","100.04","100.04"
"252838","100.03","100.03","100.03"
"253128","100.02","100.02","100.02"
"253201","100.02","100.02","100.02"
"253230","99.99","99.99","99.99"
"253287","100.00999999999999","100.00999999999999","100.00999999999999"
"253479","100.00999999999999","100.00999999999999","100.00999999999999"
"253492","100","100","100"
"253569","100","100","100"
"253580","100.03999999999999","100.03999999999999","100.03999999999999"
"253607","100.00999999999999","100.00999999999999","100.00999999999999"
"253608","100.02","100.02","100.02"
"253735","100.03","100.03","100.03"
"253863","100.03","100.03","100.03"
"254005","100.03","100.03","100.03"
"254045","100.02","100.02","100.02"
"254050","100.02","100.02","100.02"
"254162","100.05","100.05","100.05"
"254249","99.96","99.96","99.96"
"254269","100","100","100"
"254309","100.06","100.06","100.06"
"254394","100.02","100.02","100.02"
"254416","100.03","100.03","100.03"
"254708","99.99","99.99","99.99"
"254859","100.06","100.06","100.06"
"254865","100.03","100.03","100.03"
"254947","100.02","100.02","100.02"
"255000","100.03999999999999","100.03999999999999","100.03999999999999"
"255029","100.00999999999999","100.00999999999999","100.00999999999999"
"255156","100.01","100.01","100.01"
"255273","100.04","100.04","100.04"
"255327","100.00999999999999","100.00999999999999","100.00999999999999"
"255336","100","100","100"
"255412","100.03999999999999","100.03999999999999","100.03999999999999"
"255469","100.03999999999999","100.03999999999999","100.03999999999999"
"255766","100.04","100.04","100.04"
"255781","99.98","99.98","99.98"
"255806","100.03","100.03","100.03"
"255996","100.04","100.04","100.04"
"256019","100.05","100.05","100.05"
"256101","100.02","100.02","100.02"
"256134","100.05","100.05","100.05"
"256502","100","100","100"
"256523","100.02","100.02","100.02"
"256633","100.02","100.02","100.02"
"256712","100.00999999999999","100.00999999999999","100.00999999999999"
"256924","100.03999999999999","100.03999999999999","100.03999999999999"
"256951","100.01","100.01","100.01"
"257001","100","100","100"
"257105","100.02","100.02","100.02"
"257143","100.05","100.05","100.05"
"257235","100.02","100.02","100.02"
"257246","100.04","100.04","100.04"
"257290","100.03999999999999","100.03999999999999","100.03999999999999"
"257385","100.00999999999999","100.00999999999999","100.00999999999999"
"257517","100.05","100.05","100.05"
"257614","100.02","100.02","100.02"
"258022","100.07","100.07","100.07"
"258269","100.00999999999999","100.00999999999999","100.00999999999999"
"258490","100.00999999999999","100.00999999999999","100.00999999999999"
"258589","100.03999999999999","100.03999999999999","100.03999999999999"
"258632","99.99000000000001","99.99000000000001","99.99000000000001"
"258787","100.05","100.05","100.05"
"258827","100","100","100"
"258968","100.02","100.02","100.02"
"258985","100.03","100.03","100.03"
"258996","100.03999999999999","100.03999999999999","100.03999999999999"
"259096","100.05","100.05","100.05"
"259312","100.06","100.06","100.06"
"259453","100.03","100.03","100.03"
"259695","100.03","100.03","100.03"
"259700","100.00999999999999","100.00999999999999","100.00999999999999"
"259709","100.03","100.03","100.03"
"259736","100","100","100"
"259827","100.03","100.03","100.03"
"259850","100.02","100.02","100.02"
"259875","100.03999999999999","100.03999999999999","100.03999999999999"
"259968","100.00999999999999","100.00999999999999","100.00999999999999"
"260217","100","100","100"
"260273","100","100","100"
"260316","100.03999999999999","100.03999999999999","100.03999999999999"
"260501","100.02","100.02","100.02"
"260708","100.00999999999999","100.00999999999999","100.00999999999999"
"261026","100.07","100.07","100.07"
"261062","100.03999999999999","100.03999999999999","100.03999999999999"
